Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Provincia,Región,Latitud (Decimal),Longitud (decimal),Latitud (Sexagesimal),Longitud (Sexagesimal),rango_baths,rango_dormitorios
107000000,3006,133250,puentealto,PuenteAlto,3,2,100.0,100.0,2.0,11318227,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
159122890,4471,198161,cerrillos,Casaencondominio3d3b2e,3,3,95.0,160.0,2.0,8344029,Santiago,Metropolitana de Santiago,-33.5,-70.7167,"-33°30' 0""","-70°43' 0""",1-5,1-5
72959500,2050,90859,sanjoaquin,Entrelasindustriasyavenidacentral,3,1,83.0,119.0,0.0,11307300,Santiago,Metropolitana de Santiago,-33.4908,-70.6278, -33°29' 27'' , -70°37' 40'' ,1-5,1-5
281161000,7900,350138,quilicura,PasajeFuentebuena,4,3,147.0,397.0,4.0,6724605,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
355900000,10000,443213,lascondes,GarcíaPica/Perseo,2,2,170.0,221.0,2.0,10927086,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
112108500,3150,139612,sanbernardo,VillalascavasdelaViñaSanBernardo,4,2,80.0,100.0,1.0,9816783,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
145000000,4074,180573,lampa,avenidalamontañasur1449,3,3,75.0,177.0,0.0,10928756,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
160000000,4496,199253,maipu,Lautaro/ElRenacer,3,3,100.0,101.0,1.0,10202596,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
532070500,14950,662603,lascondes,Excelenteoportunidaddeventacasafamiliarenlascondes,5,3,157.0,352.0,4.0,10021707,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
206422000,5800,257064,huechuraba,AvLoslibertadores7400,3,3,120.0,163.0,2.0,11313719,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
127768100,3590,159113,lampa,-33.297792-70.871935,3,2,108.0,279.0,2.0,11319142,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
200000000,5620,249066,sanjoaquin,VicuñaMackenna/Av.PuntaArenas,6,2,170.0,358.0,0.0,5637341,Santiago,Metropolitana de Santiago,-33.4908,-70.6278, -33°29' 27'' , -70°37' 40'' ,1-5,6-10
370000000,10396,460772,nunoa,GeneralGorostiaga/Ortuzar,6,7,196.0,234.0,0.0,3708149,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,6-10,6-10
132750700,3730,165318,conchali,AlmiranteSilvaPalma/MetroVivaceta/Conchalí,4,2,135.0,296.0,1.0,8147112,Santiago,Metropolitana de Santiago,-33.38,-70.675,"-33°22' 48""","-70°40' 30""",1-5,1-5
181509000,5100,226039,recoleta,Urmeneta,5,3,220.0,280.0,0.0,7940666,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,1-5
65000000,1826,80946,lapintana,PabloNerudaponiente11033,3,1,95.0,95.0,1.0,10076538,Santiago,Metropolitana de Santiago,-33.5828,-70.6339, -33°34' 58'' , -70°38' 2'' ,1-5,1-5
605030000,17000,753462,vitacura,GeróninodeAlderete,4,3,350.0,129.0,2.0,8327023,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
800775000,22500,997229,lobarnechea,Av.Ladehesa,5,3,250.0,678000.0,4.0,10028910,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
836970030,23517,1042304,lascondes,ValenzuelaPuelma,9,6,300.0,1300.0,6.0,7185008,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",6-10,6-10
231335000,6500,288088,penalolen,Antupirencon10Oriente,3,2,130.0,200.0,1.0,5826104,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
530291000,14900,660387,lobarnechea,lacienaga,4,5,180.0,216.0,2.0,6786225,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
188627000,5300,234903,penaflor,CondominioMiraflores,3,3,90.0,160.0,3.0,9640524,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
56908410,1599,70870,sanbernardo,JuanGuzmanCruchaga,3,1,60.0,43.0,2.0,10759131,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
466229000,13100,580609,laflorida,Altomacul,5,5,190.0,631.0,3.0,9490434,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
462670000,13000,576177,vitacura,Hualtatastabancuraplaza,5,3,160.0,160.0,3.0,11649133,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
847042000,23800,1054847,lobarnechea,AvenidaPieAndino,4,4,260.0,694.0,4.0,11649091,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
110000000,3091,136986,lagranja,VicuñaMackenaconAccesoSur,2,1,60.0,200.0,2.0,11649042,Santiago,Metropolitana de Santiago,-33.5833,-70.5833,"-33°31' 60""","-70°37' 30""",1-5,1-5
70000000,1967,87173,sanbernardo,Entreavenidapadrehurtadoypedrosanchodelahoz,3,1,72.0,170.0,0.0,11648918,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
135000000,3793,168120,padrehurtado,Villavalledelsol,3,2,90.0,140.0,0.0,11648893,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
907545000,25500,1130193,lobarnechea,CaminodelMonasterio,4,5,290.0,870.0,5.0,10054437,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
195745000,5500,243767,tiltil,CondominioJardínOriente,3,3,103.0,265.0,0.0,4842547,Chacabuco,Metropolitana de Santiago,-33.085,-70.925,"-33°5' 6""","-70°55' 30""",1-5,1-5
350000000,9834,435866,lacisterna,Grancasadeesquina,2,1,120.0,538.0,4.0,4771816,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
335969600,9440,418393,penalolen,ViñaCousiño/UrbanTownHouse,3,3,136.0,185.0,0.0,6294821,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
1561973920,43888,1945173,lobarnechea,caminolasbandurrias,7,7,420.0,865.0,3.0,5299772,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,6-10
383482250,10775,477562,penalolen,Labodeganorte,4,4,200.0,350.0,2.0,9348885,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
169479580,4762,211058,renca,LautaroconIgnacioCarreraPinto,8,2,258.0,236.0,3.0,9664376,Santiago,Metropolitana de Santiago,-33.3978,-70.7228, -33°23' 52'' , -70°43' 22'' ,1-5,6-10
149478000,4200,186149,pudahuel,Sanpablo,3,2,68.0,120.0,3.0,6572564,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
190000000,5339,236613,cerrillos,AeropuertoPudahuel,5,3,146.0,180.0,2.0,7757100,Santiago,Metropolitana de Santiago,-33.5,-70.7167,"-33°30' 0""","-70°43' 0""",1-5,1-5
546306500,15350,680332,nunoa,TobalabaconMontenegro,5,4,200.0,400.0,2.0,8824931,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
569440000,16000,709141,lascondes,ElAlamein/PadreHurtado/Oxford,4,2,100.0,392.0,5.0,9671281,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
775862000,21800,966204,lascondes,BilbaoTomásMoro,5,5,280.0,436.0,4.0,9607988,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
533850000,15000,664819,providencia,Pocuro/amapolas,6,3,230.0,248.0,0.0,8896934,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,6-10
491142000,13800,611634,penalolen,Acueducto/Casagrande,5,5,170.0,445.0,2.0,8720773,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
91110400,2560,113463,puentealto,Porvenir,4,2,134.0,128.0,1.0,10643336,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
1601550000,45000,1994458,lascondes,Imperdible(losdominicos),7,11,676.0,947.0,4.0,10067299,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",11-15,6-10
100000000,2810,124533,recoleta,Elroble481recoleta,4,1,96.0,207.0,0.0,11319224,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,1-5
373695000,10500,465374,padrehurtado,Hippus-sectorlasvioletas-padrehurtado,5,4,340.0,5000.0,13.0,11114399,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
248774100,6990,309806,huechuraba,Casaenventaenhuechurabadentrodecondominio,3,3,116.0,180.0,2.0,11647588,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
1334625000,37500,1662049,colina,avelvalleconguayguay,6,6,292.0,5000.0,2.0,3495287,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,6-10,6-10
266569100,7490,331967,puentealto,ladehesadelaviña,3,2,150.0,300.0,1.0,11647237,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
163714000,4600,203878,puentealto,AvParquedelEste,3,2,90.0,200.0,0.0,11647221,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
85000000,2388,105853,estacioncentral,EstaciónCentral,3,1,53.0,55.0,0.0,8516430,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
63000000,1770,78456,lapintana,Observatorio/VioletaParra,3,2,100.0,60.0,1.0,10350952,Santiago,Metropolitana de Santiago,-33.5828,-70.6339, -33°34' 58'' , -70°38' 2'' ,1-5,1-5
700767100,19690,872686,providencia,Providencia,4,5,240.0,350.0,3.0,7797313,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,1-5
110000000,3091,136986,puentealto,Av.Eizaguirreag/lomasdelparque,3,3,90.0,80.0,0.0,7951552,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
230000000,6462,286426,huechuraba,GuanacoNorte/SantaMartadeHuechuraba,5,3,149.0,300.0,1.0,9672218,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
854160000,24000,1063711,lascondes,Elremanso,4,5,280.0,515.0,0.0,10923649,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
142360000,4000,177285,sanbernardo,AlfredoAcevedo,4,3,90.0,122.0,2.0,10417808,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
125000000,3512,155666,sanbernardo,VillaCasasDelParque.,3,2,90.0,120.0,2.0,10911077,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
410000000,11520,510585,lascondes,CuartoCentenario/Monroe,2,1,90.0,180.0,0.0,7432293,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
87000000,2445,108344,maipu,SeVendeCasaenSectorElRosalenMaipu,3,2,,,1.0,10925943,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
156596000,4400,195014,maipu,NuevaSanMartínconAv.CuatroPoniente,3,2,101.0,180.0,3.0,7354084,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
199304000,5600,248199,buin,TulioParraPérez,3,3,100.0,218.0,2.0,10047472,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
487583000,13700,607202,lascondes,PaulHarris/CaminoElAlba,4,3,140.0,272.0,0.0,10637113,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
996520000,28000,1240996,lascondes,CaminosanAntonio230,5,4,300.0,900.0,0.0,6186893,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
1388010000,39000,1728531,colina,Lasbrisasdechicureo,4,7,650.0,3000.0,2.0,8354309,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,6-10,1-5
209625100,5890,261052,lacisterna,Lucerna,4,2,300.0,125.0,2.0,11293766,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
338105000,9500,421052,penaflor,SantoToribio-ChacraSantaXimenaLasVertientesPeñaflor,4,3,215.0,5000.0,12.0,11491221,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
565881000,15900,704709,lobarnechea,ParquesurLoBarnechea,5,4,140.0,342.0,2.0,9986333,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
640620000,18000,797783,lascondes,Roncesvalles/bellohorizonte,4,3,210.0,500.0,0.0,8896956,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
516055000,14500,642659,lareina,PadreHurtado,5,3,163.0,497.0,4.0,7949993,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
127768100,3590,159113,buin,-33.73374-70.720185,4,3,93.0,175.0,1.0,11319117,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
100000000,2810,124533,loespejo,BelenconLincoln,3,1,70.0,224.0,0.0,9822813,Santiago,Metropolitana de Santiago,-33.5219,-70.6869, -33°31' 19'' , -70°41' 13'' ,1-5,1-5
74900000,2105,93275,puentealto,LosToros-Avda.LasNievesOriente,3,1,54.0,79.0,1.0,6816422,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
70076710,1969,87269,penalolen,Peñalolén,4,1,94.0,72.0,0.0,9149907,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
360000000,10115,448319,penalolen,Comunidadecologicapeñalolen,4,3,210.0,1000.0,0.0,7581952,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
260000000,7305,323786,nunoa,Casa3PisosenexcelentesectordeÑuñoa,4,2,160.0,110.0,2.0,7061176,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
491142000,13800,611634,nunoa,MetroVillaFrei//LoPlaza,4,3,198.0,402.0,0.0,4681192,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
115000000,3231,143213,puentealto,Puentealto,4,3,103.0,109.0,2.0,8894533,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
384372000,10800,478670,lobarnechea,LoBarnechea,3,3,170.0,280.0,1.0,8432504,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
550000000,15454,684932,penaflor,YC56990AlcaldeLuisArayaCereceda/21deMayo,4,2,220.0,912.0,0.0,6584782,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
78000000,2192,97136,puentealto,Alico,4,2,98.0,98.0,1.0,7107613,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
127000000,3568,158157,maipu,Fresolano/FernandesConcha,4,2,135.0,120.0,2.0,8161726,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
462670000,13000,576177,macul,Corral,5,2,198.0,624.0,4.0,8385520,Santiago,Metropolitana de Santiago,-33.4869,-70.6039, -33°29' 13'' , -70°36' 14'' ,1-5,1-5
992961000,27900,1236564,lareina,RebecaMatte2050,6,5,347.0,1375.0,6.0,11643868,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,6-10
145919000,4100,181717,pudahuel,LagunaAbascal,3,2,105.0,150.0,2.0,8772854,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
85771900,2410,106814,quilicura,Quilicura,2,1,54.0,70.0,1.0,10919742,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
138500000,3892,172478,maipu,LasNaciones/IgnacioGarcíaSilva,3,3,80.0,140.0,0.0,8842135,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
298956000,8400,372299,colina,avenidacasadepiedra103,5,4,160.0,488.0,5.0,11643769,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
1743910000,49000,2171743,lobarnechea,Caminoturístico/caminolavilla,4,6,700.0,2300.0,10.0,10047362,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
391490000,11000,487534,nunoa,Juanmoya,4,3,146.0,184.0,2.0,9608015,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
190000000,5339,236613,santiago,Avda.ManuelAntonioMatta-Coquimbo,4,2,80.0,190.0,1.0,10028416,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
427080000,12000,531856,nunoa,DubledeAlmeyda/Irarrázabal,5,3,205.0,250.0,0.0,8723836,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
1049905000,29500,1307478,lobarnechea,Av.LaDehesa/LosQueltehues,6,5,450.0,1409.0,5.0,8724379,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,6-10
718918000,20200,895290,colina,CondominioElAlgarrobal,4,5,364.0,5000.0,2.0,6629236,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
330987000,9300,412188,quintanormal,DoctorCarlosOttolenghi,4,4,160.0,300.0,4.0,10046524,Santiago,Metropolitana de Santiago,-33.4269,-70.6989, -33°25' 37'' , -70°41' 56'' ,1-5,1-5
319990000,8991,398493,sanmiguel,OctavaAvenida,4,1,690.0,76.0,3.0,10927025,Santiago,Metropolitana de Santiago,-33.4858,-70.6494,"-33°29' 9""","-70°38' 58""",1-5,1-5
105000000,2950,130760,lareina,Piuchen450,3,2,70.0,64.0,0.0,11642810,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
95000000,2669,118306,buin,IvanCruzYC61806/BernardinoBravo,3,2,73.0,85.0,0.0,10608910,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
911104000,25600,1134625,lobarnechea,ElCorregidor/GinoGirardi,4,3,220.0,970.0,0.0,10922442,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
145000000,4074,180573,quilicura,Elpellín,3,3,88.0,120.0,2.0,10119405,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
995970360,27985,1240312,lobarnechea,CaminodelRemanso9300-9600,4,7,803.0,361.0,0.0,9154581,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
135000000,3793,168120,maipu,PasajeMachitún,3,3,84.0,121.0,2.0,8627211,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
1245650000,35000,1551245,lobarnechea,Casaenventadelujo,5,4,298.0,735.0,4.0,6334404,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
199304000,5600,248199,lampa,AvenidaSanLuis301Casa152,3,3,101.0,180.0,2.0,7630938,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
409285000,11500,509695,sanmiguel,RealAudiencia,4,2,167.0,443.0,3.0,8076651,Santiago,Metropolitana de Santiago,-33.4858,-70.6494,"-33°29' 9""","-70°38' 58""",1-5,1-5
782980000,22000,975068,huechuraba,ElAlmendroPoniente,4,5,300.0,805.0,5.0,10065794,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
795436500,22350,990581,lobarnechea,CaminoelPregonconHuinganal,3,3,180.0,703.0,3.0,10634161,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
1601550000,45000,1994458,lascondes,Paisajismodegrancategoria-caminolasflores/muyenprecio---piedraroja,5,5,580.0,2000.0,1.0,10647323,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
248774100,6990,309806,puentealto,CaminoSantaRosadelPeral,3,3,120.0,262.0,5.0,10055561,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
350000000,9834,435866,independencia,Av.Einstein/Sta.Laura,5,2,220.0,410.0,0.0,10629672,Santiago,Metropolitana de Santiago,-33.4128,-70.6658, -33°24' 46'' , -70°39' 57'' ,1-5,1-5
585000000,16437,728518,sanmiguel,LlanoSubercaseaux/SotoAguilar,4,2,280.0,500.0,1.0,10345806,Santiago,Metropolitana de Santiago,-33.4858,-70.6494,"-33°29' 9""","-70°38' 58""",1-5,1-5
319954100,8990,398448,laflorida,Altomacul,4,4,127.0,370.0,2.0,8329352,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
1174470000,33000,1462603,lobarnechea,SantaBlanca//LosTrapenses//LasPataguas//LoBarnechea,5,7,650.0,1600.0,6.0,10921426,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
494701000,13900,616066,penalolen,ElAcueductoconParquePuyehue,6,5,230.0,413.0,4.0,9302868,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,6-10
69000000,1939,85928,renca,CostaneraNorte,4,1,98.0,100.0,2.0,9819055,Santiago,Metropolitana de Santiago,-33.3978,-70.7228, -33°23' 52'' , -70°43' 22'' ,1-5,1-5
530291000,14900,660387,laflorida,Casaenventa,4,3,200.0,2800.0,1.0,9179288,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
711800000,20000,886426,lareina,RamónLaval/Lacañada,4,5,187.0,758.0,0.0,5906896,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
925340000,26000,1152354,providencia,DoctorRobertodelRío,7,7,358.0,500.0,5.0,10046060,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,6-10,6-10
1103290000,31000,1373960,colina,Terrenode4.000m2concasade5d+6b+terraza+estcypiscina,5,6,580.0,4000.0,0.0,9762659,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,6-10,1-5
180000000,5058,224159,laflorida,MetroRojasMagallanes,4,3,139.0,162.0,3.0,8871393,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
63000000,1770,78456,elbosque,Av.Loblanconu-61050/granavenida,3,1,52.0,42.0,0.0,9624805,Santiago,Metropolitana de Santiago,-33.5669,-70.675, -33°34' 1'' ,"-70°40' 30""",1-5,1-5
996520000,28000,1240996,lobarnechea,BernardoLarraínCotapos/ElMolino,6,6,368.0,1197.0,8.0,9672352,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,6-10
174391000,4900,217174,maipu,CondominioLosAlerces,3,3,72.0,80.0,0.0,11313489,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
260000000,7305,323786,macul,Losolmos,4,3,181.0,256.0,2.0,10592177,Santiago,Metropolitana de Santiago,-33.4869,-70.6039, -33°29' 13'' , -70°36' 14'' ,1-5,1-5
953812000,26800,1187811,colina,BrisasDeChicureo,4,4,2061.0,392.0,0.0,7701653,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
